loss,ppl,wps,ups,wpb,bsz,num_updates,lr,gnorm,clip,oom,sample_size
5.798,55.63,4575,1.3,3623,146,2070,0.25,0.445,100%,0.0,3622.5755102040816
5.798,55.62,4575,1.3,3623,145,2071,0.25,0.445,100%,0.0,3622.5361875637104
5.799,55.66,4575,1.3,3622,145,2072,0.25,0.445,100%,0.0,3622.3533604887984
5.797,55.59,4575,1.3,3622,146,2073,0.25,0.445,100%,0.0,3622.3947100712107
5.796,55.56,4575,1.3,3622,146,2074,0.25,0.445,100%,0.0,3622.2083333333335
5.795,55.51,4575,1.3,3622,146,2075,0.25,0.445,100%,0.0,3622.3624365482233
5.795,55.53,4574,1.3,3622,146,2076,0.25,0.445,100%,0.0,3622.051724137931
5.795,55.53,4575,1.3,3622,145,2077,0.25,0.445,100%,0.0,3622.2836879432625
5.795,55.54,4573,1.3,3621,145,2078,0.25,0.445,100%,0.0,3620.766194331984
5.795,55.53,4573,1.3,3621,145,2079,0.25,0.445,100%,0.0,3620.9919110212336
5.794,55.49,4573,1.3,3621,145,2080,0.25,0.445,100%,0.0,3620.849494949495
5.794,55.49,4573,1.3,3621,145,2081,0.25,0.445,100%,0.0,3621.071644803229
5.795,55.50,4573,1.3,3621,145,2082,0.25,0.445,100%,0.0,3621.092741935484
5.793,55.46,4573,1.3,3621,145,2083,0.25,0.445,100%,0.0,3621.286002014099
5.792,55.42,4574,1.3,3622,145,2084,0.25,0.445,100%,0.0,3621.656941649899
5.792,55.42,4573,1.3,3621,145,2085,0.25,0.445,100%,0.0,3621.3015075376884
5.792,55.40,4573,1.3,3621,145,2086,0.25,0.445,100%,0.0,3621.1807228915663
5.791,55.36,4573,1.3,3621,145,2087,0.25,0.445,100%,0.0,3621.3781344032095
5.790,55.34,4574,1.3,3622,145,2088,0.25,0.445,100%,0.0,3621.740480961924
5.790,55.33,4574,1.3,3622,145,2089,0.25,0.445,100%,0.0,3621.970970970971
5.789,55.30,4574,1.3,3622,145,2090,0.25,0.444,100%,0.0,3622.108
5.789,55.30,4574,1.3,3622,145,2091,0.25,0.444,100%,0.0,3621.663336663337
5.789,55.29,4574,1.3,3622,145,2092,0.25,0.444,100%,0.0,3621.9560878243515
5.789,55.29,4574,1.3,3622,145,2093,0.25,0.444,100%,0.0,3622.2532402791626
5.789,55.30,4573,1.3,3621,145,2094,0.25,0.444,100%,0.0,3621.4243027888447
5.789,55.27,4573,1.3,3622,145,2095,0.25,0.444,100%,0.0,3621.729353233831
5.789,55.28,4574,1.3,3622,145,2096,0.25,0.444,100%,0.0,3621.969184890656
5.788,55.25,4574,1.3,3622,145,2097,0.25,0.444,100%,0.0,3622.327706057597
5.786,55.18,4574,1.3,3623,145,2098,0.25,0.444,100%,0.0,3622.6954365079364
5.786,55.17,4575,1.3,3623,145,2099,0.25,0.444,100%,0.0,3623.0158572844402
5.785,55.15,4575,1.3,3623,145,2100,0.25,0.444,100%,0.0,3623.2554455445543
5.785,55.13,4575,1.3,3623,145,2101,0.25,0.444,100%,0.0,3623.4282888229477
5.785,55.12,4575,1.3,3624,145,2102,0.25,0.444,100%,0.0,3623.6699604743085
5.783,55.07,4575,1.3,3624,145,2103,0.25,0.444,100%,0.0,3623.7690029615005
5.784,55.09,4575,1.3,3624,145,2104,0.25,0.444,100%,0.0,3623.766272189349
5.783,55.06,4576,1.3,3624,145,2105,0.25,0.444,100%,0.0,3624.115270935961
5.783,55.06,4576,1.3,3624,145,2106,0.25,0.444,100%,0.0,3624.2332677165355
5.782,55.02,4576,1.3,3624,145,2107,0.25,0.444,100%,0.0,3623.990167158309
5.782,55.03,4576,1.3,3624,145,2108,0.25,0.444,100%,0.0,3624.2151277013754
5.782,55.01,4575,1.3,3624,145,2109,0.25,0.444,100%,0.0,3623.7978410206083
5.781,54.98,4575,1.3,3624,145,2110,0.25,0.444,100%,0.0,3624.036274509804
5.780,54.97,4575,1.3,3624,145,2111,0.25,0.444,100%,0.0,3623.8011753183155
5.778,54.88,4576,1.3,3624,145,2112,0.25,0.444,100%,0.0,3623.983365949119
5.779,54.90,4575,1.3,3624,145,2113,0.25,0.444,100%,0.0,3623.8191593352885
5.777,54.85,4575,1.3,3624,145,2114,0.25,0.444,100%,0.0,3624.1435546875
5.778,54.85,4574,1.3,3623,145,2115,0.25,0.444,100%,0.0,3622.846829268293
5.778,54.87,4573,1.3,3622,145,2116,0.25,0.444,100%,0.0,3621.8508771929824
5.774,54.74,4573,1.3,3622,146,2117,0.25,0.444,100%,0.0,3622.1859785783836
5.775,54.75,4573,1.3,3622,145,2118,0.25,0.444,100%,0.0,3622.2354085603115
5.774,54.73,4573,1.3,3622,145,2119,0.25,0.444,100%,0.0,3621.9164237123423
5.773,54.69,4573,1.3,3622,145,2120,0.25,0.444,100%,0.0,3621.876699029126
5.772,54.63,4573,1.3,3622,146,2121,0.25,0.444,100%,0.0,3622.2395732298737
5.772,54.63,4574,1.3,3623,146,2122,0.25,0.444,100%,0.0,3622.577519379845
5.770,54.58,4574,1.3,3622,146,2123,0.25,0.444,100%,0.0,3622.483059051307
5.772,54.64,4573,1.3,3622,146,2124,0.25,0.444,100%,0.0,3622.3394584139264
5.772,54.65,4573,1.3,3622,145,2125,0.25,0.444,100%,0.0,3621.6434782608694
5.771,54.60,4573,1.3,3622,146,2126,0.25,0.444,100%,0.0,3621.6872586872587
5.769,54.53,4572,1.3,3622,146,2127,0.25,0.444,100%,0.0,3621.520732883317
5.770,54.57,4572,1.3,3621,146,2128,0.25,0.444,100%,0.0,3621.2764932562623
5.770,54.55,4572,1.3,3621,146,2129,0.25,0.444,100%,0.0,3621.32531280077
5.769,54.51,4572,1.3,3621,146,2130,0.25,0.444,100%,0.0,3620.9682692307692
5.768,54.51,4571,1.3,3621,146,2131,0.25,0.444,100%,0.0,3620.634005763689
5.767,54.44,4570,1.3,3619,146,2132,0.25,0.445,100%,0.0,3619.2236084452975
5.767,54.44,4570,1.3,3619,146,2133,0.25,0.445,100%,0.0,3619.3873441994247
5.766,54.43,4570,1.3,3619,146,2134,0.25,0.445,100%,0.0,3619.0536398467434
5.767,54.44,4569,1.3,3619,146,2135,0.25,0.445,100%,0.0,3618.6306220095694
5.766,54.41,4570,1.3,3619,146,2136,0.25,0.445,100%,0.0,3618.806883365201
5.765,54.39,4570,1.3,3619,146,2137,0.25,0.445,100%,0.0,3619.007640878701
5.764,54.32,4571,1.3,3619,146,2138,0.25,0.445,100%,0.0,3619.3711832061067
5.763,54.30,4570,1.3,3619,146,2139,0.25,0.445,100%,0.0,3618.8836987607247
5.762,54.28,4570,1.3,3619,146,2140,0.25,0.445,100%,0.0,3619.2457142857143
5.763,54.29,4571,1.3,3620,146,2141,0.25,0.445,100%,0.0,3619.526165556613
5.762,54.27,4571,1.3,3620,146,2142,0.25,0.445,100%,0.0,3619.7461977186313
5.762,54.27,4570,1.3,3619,146,2143,0.25,0.445,100%,0.0,3619.2630579297247
5.761,54.24,4570,1.3,3619,146,2144,0.25,0.445,100%,0.0,3618.8178368121444
5.761,54.22,4571,1.3,3619,146,2145,0.25,0.445,100%,0.0,3619.0483412322274
5.761,54.22,4570,1.3,3619,146,2146,0.25,0.445,100%,0.0,3618.837121212121
5.761,54.23,4571,1.3,3619,146,2147,0.25,0.445,100%,0.0,3619.0435193945127
5.761,54.22,4571,1.3,3619,146,2148,0.25,0.445,100%,0.0,3619.172967863894
5.761,54.21,4571,1.3,3619,146,2149,0.25,0.445,100%,0.0,3619.418319169027
5.760,54.18,4571,1.3,3619,146,2150,0.25,0.445,100%,0.0,3618.990566037736
5.760,54.17,4571,1.3,3619,146,2151,0.25,0.445,100%,0.0,3619.1998114985863
5.759,54.15,4571,1.3,3619,146,2152,0.25,0.445,100%,0.0,3619.4425612052733
5.758,54.13,4571,1.3,3620,146,2153,0.25,0.445,100%,0.0,3619.7328316086546
5.756,54.05,4572,1.3,3620,146,2154,0.25,0.445,100%,0.0,3620.0864661654136
5.756,54.03,4571,1.3,3619,146,2155,0.25,0.445,100%,0.0,3619.406572769953
5.754,53.98,4571,1.3,3620,146,2156,0.25,0.445,100%,0.0,3619.763602251407
5.753,53.94,4572,1.3,3620,146,2157,0.25,0.445,100%,0.0,3620.110590440487
5.752,53.88,4572,1.3,3620,147,2158,0.25,0.445,100%,0.0,3620.4625468164795
5.751,53.85,4572,1.3,3620,147,2159,0.25,0.445,100%,0.0,3620.1674462114124
5.750,53.82,4572,1.3,3621,147,2160,0.25,0.445,100%,0.0,3620.507476635514
5.750,53.83,4571,1.3,3620,147,2161,0.25,0.445,100%,0.0,3619.7759103641456
5.750,53.83,4572,1.3,3620,146,2162,0.25,0.445,100%,0.0,3619.9878731343283
5.750,53.81,4572,1.3,3620,146,2163,0.25,0.445,100%,0.0,3620.2050326188255
5.749,53.77,4572,1.3,3621,147,2164,0.25,0.445,100%,0.0,3620.554934823091
5.749,53.77,4572,1.3,3620,146,2165,0.25,0.445,100%,0.0,3620.4818604651164
5.748,53.74,4572,1.3,3621,146,2166,0.25,0.445,100%,0.0,3620.8336431226767
5.748,53.73,4572,1.3,3620,147,2167,0.25,0.445,100%,0.0,3620.134633240483
5.746,53.66,4572,1.3,3620,147,2168,0.25,0.445,100%,0.0,3620.4805194805194
5.744,53.58,4572,1.3,3620,147,2169,0.25,0.445,100%,0.0,3620.368860055607
5.743,53.57,4571,1.3,3619,147,2170,0.25,0.445,100%,0.0,3619.1064814814813
5.744,53.58,4571,1.3,3619,147,2171,0.25,0.445,100%,0.0,3619.296947271045
5.743,53.56,4571,1.3,3620,147,2172,0.25,0.445,100%,0.0,3619.5702402957486
5.742,53.53,4572,1.3,3620,147,2173,0.25,0.445,100%,0.0,3619.742382271468
5.741,53.50,4572,1.3,3620,147,2174,0.25,0.445,100%,0.0,3620.047970479705
5.741,53.48,4572,1.3,3620,147,2175,0.25,0.445,100%,0.0,3619.7566820276497
5.740,53.46,4572,1.3,3620,147,2176,0.25,0.445,100%,0.0,3620.0064456721916
5.740,53.45,4572,1.3,3620,147,2177,0.25,0.445,100%,0.0,3619.7902483900643
5.741,53.47,4572,1.3,3620,147,2178,0.25,0.445,100%,0.0,3619.857536764706
5.740,53.43,4572,1.3,3620,147,2179,0.25,0.445,100%,0.0,3620.1469237832875
5.739,53.40,4572,1.3,3620,147,2180,0.25,0.445,100%,0.0,3620.4788990825687
5.692,51.71,4807,1.3,3736,64,2181,0.25,0.445,100%,0.0,3736.0
5.799,55.69,3880,1.3,3316,96,2182,0.25,0.445,100%,0.0,3316.0
5.409,42.50,4462,1.3,3534,131,2183,0.25,0.445,100%,0.0,3534.0
5.125,34.90,4513,1.3,3590,157,2184,0.25,0.445,100%,0.0,3590.5
5.011,32.24,4486,1.3,3564,179,2185,0.25,0.445,100%,0.0,3564.0
5.025,32.56,4567,1.3,3615,173,2186,0.25,0.445,100%,0.0,3614.8333333333335
4.962,31.18,4579,1.3,3641,175,2187,0.25,0.445,100%,0.0,3641.285714285714
4.994,31.87,4605,1.3,3680,167,2188,0.25,0.445,100%,0.0,3680.5
4.991,31.80,4657,1.3,3709,165,2189,0.25,0.444,100%,0.0,3708.8888888888887
4.998,31.96,4631,1.3,3690,161,2190,0.25,0.444,100%,0.0,3690.1
5.008,32.18,4648,1.3,3710,156,2191,0.25,0.444,100%,0.0,3709.7272727272725
5.068,33.55,4644,1.3,3722,148,2192,0.25,0.444,100%,0.0,3721.6666666666665
5.058,33.31,4662,1.2,3739,145,2193,0.25,0.444,100%,0.0,3738.6153846153848
5.118,34.74,4657,1.3,3720,138,2194,0.25,0.444,100%,0.0,3720.5
5.092,34.10,4613,1.3,3670,149,2195,0.25,0.444,100%,0.0,3669.5333333333333
5.112,34.59,4615,1.3,3679,144,2196,0.25,0.444,100%,0.0,3679.375
5.067,33.53,4639,1.3,3698,150,2197,0.25,0.444,100%,0.0,3697.9411764705883
5.114,34.62,4585,1.3,3652,144,2198,0.25,0.444,100%,0.0,3651.6666666666665
5.102,34.35,4598,1.3,3669,142,2199,0.25,0.444,100%,0.0,3668.842105263158
5.109,34.50,4592,1.3,3663,140,2200,0.25,0.444,100%,0.0,3662.6
5.110,34.53,4589,1.3,3661,138,2201,0.25,0.444,100%,0.0,3661.4761904761904
5.116,34.69,4588,1.3,3662,136,2202,0.25,0.444,100%,0.0,3661.9545454545455
5.104,34.39,4600,1.3,3677,136,2203,0.25,0.444,100%,0.0,3676.608695652174
5.140,35.27,4554,1.3,3634,132,2204,0.25,0.444,100%,0.0,3634.5
5.100,34.30,4562,1.3,3642,139,2205,0.25,0.444,100%,0.0,3642.24
5.096,34.20,4571,1.3,3655,139,2206,0.25,0.444,100%,0.0,3655.1153846153848
5.119,34.74,4517,1.3,3605,136,2207,0.25,0.444,100%,0.0,3605.3333333333335
5.123,34.85,4529,1.3,3616,135,2208,0.25,0.444,100%,0.0,3615.6071428571427
5.144,35.37,4523,1.3,3605,133,2209,0.25,0.444,100%,0.0,3604.551724137931
5.104,34.40,4533,1.3,3614,139,2210,0.25,0.444,100%,0.0,3614.1666666666665
5.100,34.30,4533,1.3,3615,139,2211,0.25,0.444,100%,0.0,3615.032258064516
5.096,34.21,4543,1.3,3625,138,2212,0.25,0.444,100%,0.0,3624.8125
5.077,33.76,4554,1.3,3636,140,2213,0.25,0.444,100%,0.0,3636.181818181818
5.069,33.56,4559,1.3,3642,140,2214,0.25,0.444,100%,0.0,3642.4117647058824
5.097,34.21,4545,1.3,3616,137,2215,0.25,0.444,100%,0.0,3616.2285714285713
5.093,34.14,4562,1.3,3623,138,2216,0.25,0.444,100%,0.0,3623.0555555555557
5.093,34.14,4576,1.3,3631,137,2217,0.25,0.444,100%,0.0,3631.4054054054054
5.092,34.10,4587,1.3,3639,137,2218,0.25,0.444,100%,0.0,3638.9473684210525
5.079,33.81,4590,1.3,3645,138,2219,0.25,0.444,100%,0.0,3644.5641025641025
5.107,34.46,4579,1.3,3638,135,2220,0.25,0.444,100%,0.0,3637.575
5.112,34.60,4589,1.3,3644,134,2221,0.25,0.444,100%,0.0,3644.390243902439
5.135,35.14,4584,1.3,3644,132,2222,0.25,0.444,100%,0.0,3643.8333333333335
5.150,35.50,4585,1.3,3647,130,2223,0.25,0.444,100%,0.0,3647.3953488372094
5.151,35.52,4596,1.3,3653,130,2224,0.25,0.444,100%,0.0,3652.909090909091
5.148,35.45,4594,1.3,3650,131,2225,0.25,0.444,100%,0.0,3649.9333333333334
5.143,35.33,4599,1.3,3655,131,2226,0.25,0.444,100%,0.0,3655.478260869565
5.157,35.68,4579,1.3,3637,129,2227,0.25,0.444,100%,0.0,3637.063829787234
5.110,34.53,4585,1.3,3641,137,2228,0.25,0.444,100%,0.0,3641.2291666666665
5.104,34.40,4592,1.3,3649,137,2229,0.25,0.444,100%,0.0,3648.5510204081634
5.108,34.49,4590,1.3,3648,136,2230,0.25,0.444,100%,0.0,3647.74
5.111,34.57,4595,1.3,3654,135,2231,0.25,0.444,100%,0.0,3653.5882352941176
5.125,34.89,4597,1.3,3657,134,2232,0.25,0.444,100%,0.0,3657.423076923077
5.124,34.88,4603,1.3,3663,133,2233,0.25,0.444,100%,0.0,3663.3396226415093
5.098,34.25,4607,1.3,3669,136,2234,0.25,0.444,100%,0.0,3669.4074074074074
5.088,34.02,4618,1.3,3675,138,2235,0.25,0.444,100%,0.0,3675.0
5.087,33.99,4618,1.3,3676,138,2236,0.25,0.444,100%,0.0,3676.3571428571427
5.103,34.37,4617,1.3,3677,136,2237,0.25,0.444,100%,0.0,3677.4561403508774
5.115,34.64,4613,1.3,3674,135,2238,0.25,0.444,100%,0.0,3674.4137931034484
5.126,34.93,4611,1.3,3674,134,2239,0.25,0.444,100%,0.0,3673.8813559322034
5.123,34.86,4601,1.3,3663,136,2240,0.25,0.444,100%,0.0,3662.65
5.131,35.04,4597,1.3,3658,135,2241,0.25,0.444,100%,0.0,3657.754098360656
5.113,34.61,4596,1.3,3660,137,2242,0.25,0.444,100%,0.0,3659.5806451612902
5.104,34.40,4598,1.3,3662,138,2243,0.25,0.444,100%,0.0,3662.0158730158732
5.069,33.56,4601,1.3,3667,143,2244,0.25,0.444,100%,0.0,3667.296875
5.054,33.23,4607,1.3,3672,146,2245,0.25,0.444,100%,0.0,3672.276923076923
5.035,32.79,4607,1.3,3675,149,2246,0.25,0.444,100%,0.0,3674.969696969697
5.041,32.91,4603,1.3,3670,148,2247,0.25,0.444,100%,0.0,3669.5373134328356
5.046,33.03,4597,1.3,3662,148,2248,0.25,0.444,100%,0.0,3662.25
5.049,33.11,4597,1.3,3664,147,2249,0.25,0.444,100%,0.0,3663.710144927536
5.061,33.38,4595,1.3,3664,145,2250,0.25,0.444,100%,0.0,3663.714285714286
5.060,33.36,4594,1.3,3664,145,2251,0.25,0.444,100%,0.0,3663.507042253521
5.059,33.33,4592,1.3,3660,145,2252,0.25,0.444,100%,0.0,3660.1944444444443
5.049,33.10,4598,1.3,3665,146,2253,0.25,0.444,100%,0.0,3664.849315068493
5.058,33.32,4604,1.3,3666,145,2254,0.25,0.444,100%,0.0,3665.972972972973
5.066,33.49,4603,1.3,3668,144,2255,0.25,0.444,100%,0.0,3667.733333333333
5.072,33.64,4606,1.3,3671,144,2256,0.25,0.444,100%,0.0,3671.157894736842
5.074,33.69,4606,1.3,3672,143,2257,0.25,0.444,100%,0.0,3672.4935064935066
5.084,33.92,4608,1.3,3673,142,2258,0.25,0.444,100%,0.0,3673.1666666666665
5.088,34.02,4610,1.3,3677,141,2259,0.25,0.444,100%,0.0,3676.8734177215188
5.084,33.92,4612,1.3,3680,141,2260,0.25,0.444,100%,0.0,3680.3375
5.073,33.67,4619,1.3,3684,143,2261,0.25,0.444,100%,0.0,3683.7654320987654
5.076,33.73,4622,1.3,3686,142,2262,0.25,0.444,100%,0.0,3686.4634146341464
5.078,33.78,4621,1.3,3686,142,2263,0.25,0.444,100%,0.0,3686.0
5.058,33.32,4616,1.3,3683,147,2264,0.25,0.444,100%,0.0,3683.154761904762
5.053,33.19,4621,1.3,3687,147,2265,0.25,0.444,100%,0.0,3686.6941176470586
5.050,33.12,4617,1.3,3683,148,2266,0.25,0.444,100%,0.0,3682.8720930232557
5.032,32.73,4604,1.2,3686,150,2267,0.25,0.444,100%,0.0,3686.137931034483
5.045,33.01,4571,1.2,3686,149,2268,0.25,0.444,100%,0.0,3686.318181818182
5.046,33.03,4542,1.2,3689,149,2269,0.25,0.444,100%,0.0,3688.887640449438
5.047,33.06,4512,1.2,3685,148,2270,0.25,0.444,100%,0.0,3685.4
5.053,33.19,4485,1.2,3685,148,2271,0.25,0.444,100%,0.0,3685.3076923076924
5.051,33.15,4463,1.2,3688,148,2272,0.25,0.444,100%,0.0,3687.9347826086955
5.050,33.13,4442,1.2,3691,147,2273,0.25,0.444,100%,0.0,3691.2795698924733
5.052,33.17,4420,1.2,3694,147,2274,0.25,0.444,100%,0.0,3694.4574468085107
5.052,33.18,4408,1.2,3698,147,2275,0.25,0.444,100%,0.0,3697.6315789473683
5.061,33.38,4400,1.2,3689,145,2276,0.25,0.444,100%,0.0,3688.9270833333335
5.069,33.56,4405,1.2,3690,145,2277,0.25,0.444,100%,0.0,3690.2886597938145
5.071,33.61,4404,1.2,3686,144,2278,0.25,0.444,100%,0.0,3686.122448979592
5.071,33.62,4407,1.2,3688,144,2279,0.25,0.444,100%,0.0,3688.151515151515
5.077,33.75,4408,1.2,3687,143,2280,0.25,0.444,100%,0.0,3686.8
5.076,33.74,4410,1.2,3683,143,2281,0.25,0.444,100%,0.0,3682.831683168317
5.081,33.85,4416,1.2,3685,143,2282,0.25,0.444,100%,0.0,3684.7450980392155
5.075,33.71,4418,1.2,3686,144,2283,0.25,0.444,100%,0.0,3685.669902912621
5.069,33.56,4423,1.2,3688,144,2284,0.25,0.444,100%,0.0,3688.480769230769
5.069,33.57,4425,1.2,3690,143,2285,0.25,0.444,100%,0.0,3690.019047619048
5.076,33.73,4429,1.2,3689,142,2286,0.25,0.444,100%,0.0,3689.367924528302
5.076,33.74,4431,1.2,3690,142,2287,0.25,0.444,100%,0.0,3689.9719626168226
5.081,33.85,4429,1.2,3686,142,2288,0.25,0.444,100%,0.0,3685.5925925925926
5.090,34.07,4420,1.2,3676,141,2289,0.25,0.444,100%,0.0,3675.697247706422
5.094,34.15,4423,1.2,3678,140,2290,0.25,0.444,100%,0.0,3677.6181818181817
5.088,34.01,4426,1.2,3679,140,2291,0.25,0.444,100%,0.0,3679.2972972972975
5.085,33.95,4427,1.2,3678,141,2292,0.25,0.444,100%,0.0,3677.5714285714284
5.081,33.85,4429,1.2,3679,141,2293,0.25,0.444,100%,0.0,3679.0530973451328
5.090,34.06,4429,1.2,3679,140,2294,0.25,0.444,100%,0.0,3679.1315789473683
5.087,34.00,4435,1.2,3681,140,2295,0.25,0.444,100%,0.0,3681.217391304348
5.078,33.79,4437,1.2,3682,142,2296,0.25,0.444,100%,0.0,3681.5862068965516
5.075,33.71,4433,1.2,3674,143,2297,0.25,0.444,100%,0.0,3673.991452991453
5.071,33.63,4437,1.2,3677,143,2298,0.25,0.444,100%,0.0,3676.5593220338983
5.073,33.66,4438,1.2,3675,143,2299,0.25,0.444,100%,0.0,3675.18487394958
5.070,33.60,4440,1.2,3677,143,2300,0.25,0.443,100%,0.0,3676.508333333333
5.075,33.70,4439,1.2,3674,142,2301,0.25,0.443,100%,0.0,3673.7685950413224
5.082,33.88,4437,1.2,3671,142,2302,0.25,0.444,100%,0.0,3670.7622950819673
5.081,33.85,4440,1.2,3673,141,2303,0.25,0.443,100%,0.0,3673.4065040650407
5.084,33.93,4438,1.2,3668,141,2304,0.25,0.443,100%,0.0,3668.435483870968
5.086,33.95,4442,1.2,3669,141,2305,0.25,0.444,100%,0.0,3668.88
5.083,33.88,4441,1.2,3667,141,2306,0.25,0.444,100%,0.0,3666.785714285714
5.091,34.08,4438,1.2,3663,140,2307,0.25,0.444,100%,0.0,3663.015748031496
5.093,34.13,4432,1.2,3655,140,2308,0.25,0.444,100%,0.0,3655.1015625
5.089,34.03,4432,1.2,3654,141,2309,0.25,0.444,100%,0.0,3653.7441860465115
5.092,34.12,4435,1.2,3655,140,2310,0.25,0.444,100%,0.0,3654.9307692307693
5.093,34.13,4425,1.2,3643,140,2311,0.25,0.444,100%,0.0,3642.93893129771
5.101,34.31,4423,1.2,3640,140,2312,0.25,0.444,100%,0.0,3640.4848484848485
5.093,34.12,4427,1.2,3643,141,2313,0.25,0.444,100%,0.0,3643.187969924812
5.095,34.18,4422,1.2,3619,139,2314,0.25,0.444,100%,0.0,3619.194029850746
5.100,34.30,4420,1.2,3616,139,2315,0.25,0.444,100%,0.0,3615.9185185185183
5.097,34.23,4420,1.2,3614,139,2316,0.25,0.444,100%,0.0,3614.360294117647
5.102,34.36,4424,1.2,3616,139,2317,0.25,0.444,100%,0.0,3616.3503649635036
5.110,34.53,4418,1.2,3610,138,2318,0.25,0.444,100%,0.0,3609.6666666666665
5.111,34.57,4420,1.2,3612,138,2319,0.25,0.444,100%,0.0,3611.827338129496
5.104,34.39,4419,1.2,3609,139,2320,0.25,0.444,100%,0.0,3608.592857142857
5.103,34.37,4422,1.2,3611,139,2321,0.25,0.444,100%,0.0,3611.127659574468
5.099,34.28,4421,1.2,3609,140,2322,0.25,0.444,100%,0.0,3608.9718309859154
5.102,34.35,4422,1.2,3609,139,2323,0.25,0.444,100%,0.0,3609.237762237762
5.102,34.35,4423,1.2,3610,139,2324,0.25,0.444,100%,0.0,3609.722222222222
5.108,34.50,4420,1.2,3606,138,2325,0.25,0.444,100%,0.0,3605.5103448275863
5.109,34.51,4420,1.2,3604,138,2326,0.25,0.444,100%,0.0,3604.1027397260273
5.104,34.40,4423,1.2,3607,138,2327,0.25,0.444,100%,0.0,3606.7278911564626
5.107,34.45,4425,1.2,3609,138,2328,0.25,0.444,100%,0.0,3608.527027027027
5.106,34.45,4425,1.2,3607,138,2329,0.25,0.444,100%,0.0,3607.221476510067
5.108,34.49,4427,1.2,3609,137,2330,0.25,0.444,100%,0.0,3609.4333333333334
5.102,34.34,4431,1.2,3612,138,2331,0.25,0.444,100%,0.0,3611.953642384106
5.100,34.29,4433,1.2,3614,138,2332,0.25,0.444,100%,0.0,3614.092105263158
5.104,34.40,4432,1.2,3612,137,2333,0.25,0.444,100%,0.0,3612.3660130718954
5.102,34.35,4434,1.2,3614,137,2334,0.25,0.444,100%,0.0,3614.1688311688313
5.089,34.03,4436,1.2,3617,139,2335,0.25,0.444,100%,0.0,3616.632258064516
5.092,34.11,4427,1.2,3607,139,2336,0.25,0.444,100%,0.0,3607.128205128205
5.094,34.14,4432,1.2,3609,139,2337,0.25,0.444,100%,0.0,3608.853503184713
5.097,34.22,4432,1.2,3608,138,2338,0.25,0.444,100%,0.0,3608.1392405063293
5.092,34.12,4432,1.2,3608,139,2339,0.25,0.444,100%,0.0,3608.1509433962265
5.093,34.14,4421,1.2,3596,138,2340,0.25,0.444,100%,0.0,3595.98125
5.095,34.19,4421,1.2,3595,138,2341,0.25,0.444,100%,0.0,3595.4844720496894
5.093,34.14,4424,1.2,3598,138,2342,0.25,0.444,100%,0.0,3597.679012345679
5.094,34.15,4423,1.2,3596,138,2343,0.25,0.444,100%,0.0,3595.674846625767
5.092,34.11,4423,1.2,3594,138,2344,0.25,0.444,100%,0.0,3594.432926829268
5.094,34.16,4425,1.2,3596,138,2345,0.25,0.444,100%,0.0,3596.2060606060604
5.098,34.25,4424,1.2,3595,137,2346,0.25,0.444,100%,0.0,3594.7168674698796
5.101,34.31,4427,1.2,3597,137,2347,0.25,0.444,100%,0.0,3596.802395209581
5.100,34.29,4420,1.2,3589,138,2348,0.25,0.444,100%,0.0,3588.8273809523807
5.098,34.24,4424,1.2,3591,138,2349,0.25,0.444,100%,0.0,3591.2603550295858
5.099,34.26,4426,1.2,3592,138,2350,0.25,0.444,100%,0.0,3592.2764705882355
5.097,34.24,4419,1.2,3584,138,2351,0.25,0.444,100%,0.0,3583.6959064327484
5.099,34.27,4422,1.2,3585,138,2352,0.25,0.444,100%,0.0,3584.7383720930234
5.093,34.13,4425,1.2,3587,139,2353,0.25,0.444,100%,0.0,3587.1387283236995
5.092,34.11,4429,1.2,3589,139,2354,0.25,0.444,100%,0.0,3588.9885057471265
5.093,34.12,4431,1.2,3591,139,2355,0.25,0.444,100%,0.0,3591.114285714286
5.099,34.27,4431,1.2,3592,138,2356,0.25,0.444,100%,0.0,3591.693181818182
5.101,34.33,4430,1.2,3590,138,2357,0.25,0.444,100%,0.0,3589.864406779661
5.095,34.17,4431,1.2,3590,139,2358,0.25,0.444,100%,0.0,3590.258426966292
5.093,34.14,4432,1.2,3590,139,2359,0.25,0.444,100%,0.0,3590.4525139664806
5.097,34.21,4434,1.2,3592,138,2360,0.25,0.444,100%,0.0,3591.588888888889
5.093,34.13,4437,1.2,3594,138,2361,0.25,0.444,100%,0.0,3593.745856353591
5.090,34.07,4438,1.2,3595,138,2362,0.25,0.444,100%,0.0,3594.653846153846
5.092,34.10,4441,1.2,3596,138,2363,0.25,0.444,100%,0.0,3596.415300546448
5.095,34.18,4437,1.2,3592,138,2364,0.25,0.444,100%,0.0,3592.304347826087
5.087,33.99,4440,1.2,3594,139,2365,0.25,0.444,100%,0.0,3594.4864864864867
5.089,34.05,4440,1.2,3594,139,2366,0.25,0.444,100%,0.0,3594.043010752688
5.082,33.87,4440,1.2,3594,140,2367,0.25,0.444,100%,0.0,3594.347593582888
5.091,34.07,4439,1.2,3592,139,2368,0.25,0.444,100%,0.0,3592.3617021276596
5.082,33.88,4442,1.2,3595,140,2369,0.25,0.444,100%,0.0,3594.5185185185187
5.080,33.83,4443,1.2,3595,140,2370,0.25,0.444,100%,0.0,3594.7263157894736
